0,1
0.0,0.0
0.1,0.0
0.2,0.0
0.30000000000000004,0.0
0.4,0.0
0.5,0.0
0.6000000000000001,0.0
0.7,0.0
0.8,0.0
0.9,0.0
1.0,0.0
1.1,0.0
1.2000000000000002,0.0
1.3,0.0
1.4,0.0
1.5,0.0
1.6,0.0
1.7000000000000002,0.0
1.8,0.0
1.9,0.0
2.0,0.0
2.1,0.0
2.2,0.0
2.3,0.0
2.4000000000000004,0.0
2.5,0.0
2.6,0.0
2.7,0.0
2.8,0.0
2.9000000000000004,0.0
3.0,0.0
3.1,0.0
3.2,0.0
3.3,0.0
3.4000000000000004,0.0
3.5,0.0
3.6,0.0
3.7,0.0
3.8,100.0
3.9000000000000004,100.0
4.0,0.0
4.1000000000000005,0.0
4.2,0.0
4.3,100.0
4.4,100.0
4.5,0.0
4.6,200.0
4.7,0.0
4.800000000000001,0.0
4.8999999999999995,100.0
5.0,100.0
5.1000000000000005,100.0
5.2,0.0
5.3,200.0
5.4,0.0
5.5,200.0
5.6,0.0
5.7,100.0
5.800000000000001,0.0
5.8999999999999995,0.0
6.0,0.0
6.1000000000000005,200.0
6.2,0.0
6.3,0.0
6.4,0.0
6.5,100.0
6.6,0.0
6.7,0.0
6.800000000000001,0.0
6.9,200.0
7.0,100.0
7.1000000000000005,100.0
7.2,0.0
7.3,0.0
7.4,0.0
7.5,0.0
7.6,0.0
7.7,0.0
7.800000000000001,0.0
7.9,0.0
8.0,0.0
8.1,0.0
8.200000000000001,0.0
8.3,0.0
8.4,0.0
8.5,0.0
8.6,0.0
8.700000000000001,0.0
8.8,100.0
8.9,0.0
9.0,0.0
9.1,0.0
9.2,100.0
9.3,0.0
9.4,0.0
9.5,0.0
9.600000000000001,0.0
9.7,0.0
9.799999999999999,0.0
9.9,0.0
10.0,0.0
10.100000000000001,0.0
10.200000000000001,0.0
10.3,0.0
10.4,0.0
10.5,0.0
10.6,0.0
10.700000000000001,0.0
10.8,0.0
10.9,0.0
11.0,0.0
11.1,0.0
11.2,0.0
11.3,0.0
11.4,0.0
11.5,100.0
11.600000000000001,100.0
11.7,0.0
11.799999999999999,0.0
11.9,0.0
12.0,0.0
12.100000000000001,0.0
12.200000000000001,0.0
12.3,0.0
12.4,0.0
12.5,0.0
12.6,0.0
12.700000000000001,0.0
12.8,100.0
12.9,0.0
13.0,100.0
13.1,0.0
13.2,0.0
13.3,0.0
13.4,0.0
13.5,0.0
13.600000000000001,0.0
13.7,0.0
13.8,0.0
13.9,0.0
14.0,0.0
14.100000000000001,0.0
14.200000000000001,0.0
14.3,0.0
14.4,0.0
14.5,0.0
14.6,0.0
14.700000000000001,0.0
14.8,0.0
14.9,0.0
15.0,0.0
15.1,0.0
15.2,0.0
15.3,0.0
15.4,100.0
15.5,100.0
15.600000000000001,0.0
15.700000000000001,0.0
15.8,0.0
15.9,0.0
16.0,0.0
16.099999999999998,0.0
16.2,0.0
16.3,0.0
16.400000000000002,0.0
16.5,0.0
16.6,0.0
16.7,0.0
16.8,0.0
16.900000000000002,0.0
17.0,0.0
17.1,0.0
17.2,100.0
17.3,0.0
17.400000000000002,100.0
17.5,0.0
17.6,0.0
17.7,0.0
17.8,0.0
17.9,100.0
18.0,0.0
18.1,0.0
18.2,0.0
18.3,0.0
18.4,0.0
18.500000000000004,100.0
18.6,0.0
18.7,0.0
18.8,100.0
18.9,0.0
19.0,300.0
19.1,0.0
19.200000000000003,100.0
19.3,0.0
19.4,0.0
19.5,300.0
19.599999999999998,200.0
19.700000000000003,0.0
19.8,100.0
19.900000000000002,100.0
20.0,0.0
20.099999999999998,0.0
20.200000000000003,0.0
20.3,0.0
20.400000000000002,0.0
20.5,100.0
20.6,0.0
20.7,0.0
20.8,0.0
20.900000000000002,0.0
21.0,100.0
21.1,0.0
21.2,100.0
21.3,100.0
21.400000000000002,0.0
21.5,0.0
21.6,0.0
21.7,100.0
21.8,0.0
21.9,100.0
22.0,0.0
22.1,0.0
22.2,0.0
22.3,0.0
22.4,100.0
22.500000000000004,0.0
22.6,0.0
22.7,0.0
22.8,100.0
22.9,0.0
23.0,0.0
23.1,0.0
23.200000000000003,0.0
23.3,0.0
23.4,0.0
23.5,0.0
23.599999999999998,0.0
23.700000000000003,0.0
23.8,0.0
23.900000000000002,0.0
24.0,0.0
24.099999999999998,0.0
24.200000000000003,0.0
24.3,0.0
24.400000000000002,100.0
24.5,0.0
24.6,0.0
24.7,0.0
24.8,0.0
24.900000000000002,0.0
25.0,100.0
25.1,0.0
25.2,0.0
25.3,0.0
25.400000000000002,100.0
25.5,0.0
25.6,200.0
25.7,0.0
25.8,0.0
25.900000000000002,0.0
26.0,0.0
26.1,0.0
26.2,100.0
26.3,0.0
26.4,0.0
26.500000000000004,0.0
26.6,100.0
26.7,0.0
26.8,200.0
26.9,100.0
27.0,0.0
27.1,0.0
27.200000000000003,0.0
27.3,100.0
27.4,200.0
27.5,0.0
27.6,100.0
27.700000000000003,100.0
27.8,0.0
27.900000000000002,0.0
28.0,0.0
28.099999999999998,100.0
28.200000000000003,0.0
28.3,200.0
28.400000000000002,0.0
28.5,0.0
28.6,0.0
28.7,0.0
28.8,0.0
28.900000000000002,0.0
29.0,0.0
29.1,0.0
29.2,0.0
29.300000000000004,0.0
29.400000000000002,0.0
29.5,0.0
29.6,0.0
29.7,0.0
29.8,0.0
29.900000000000002,0.0
30.0,0.0
30.1,0.0
30.2,0.0
30.3,0.0
30.4,0.0
30.500000000000004,0.0
30.6,0.0
30.7,0.0
30.8,0.0
30.9,0.0
31.0,0.0
31.1,0.0
31.200000000000003,0.0
31.3,0.0
31.400000000000002,0.0
31.5,0.0
31.6,0.0
31.7,0.0
31.8,0.0
31.900000000000006,0.0
32.0,0.0
32.1,0.0
32.199999999999996,0.0
32.300000000000004,0.0
32.4,0.0
32.5,0.0
32.6,0.0
32.699999999999996,0.0
32.800000000000004,0.0
32.9,100.0
33.0,0.0
33.1,0.0
33.2,100.0
33.300000000000004,200.0
33.4,200.0
33.5,0.0
33.6,0.0
33.7,0.0
33.800000000000004,0.0
33.9,100.0
34.0,100.0
34.099999999999994,0.0
34.2,0.0
34.300000000000004,0.0
34.4,0.0
34.5,0.0
34.6,0.0
34.7,0.0
34.800000000000004,0.0
34.9,100.0
35.0,0.0
35.1,0.0
35.2,0.0
35.300000000000004,0.0
35.4,0.0
35.5,0.0
35.6,100.0
35.7,0.0
35.8,0.0
35.9,100.0
36.0,0.0
36.1,0.0
36.2,100.0
36.3,0.0
36.4,0.0
36.50000000000001,0.0
36.6,100.0
36.7,100.0
36.8,0.0
36.9,0.0
37.00000000000001,0.0
37.1,0.0
37.2,100.0
